key	seed	level	GND	AAD	true_ani	complete	missing_percent	s
AG-435-F03_a5_gnd001_p14_s3	AG-435-F03	AG-435-F03_a5_gnd001	0.009033	0.022159269	99.096703	0	14	3
AG-435-F03_a5_gnd001_p19_s5	AG-435-F03	AG-435-F03_a5_gnd001	0.009033	0.022159269	99.096703	0	19	5
AG-435-F03_a5_gnd001_p4_s1	AG-435-F03	AG-435-F03_a5_gnd001	0.009033	0.022159269	99.096703	0	4	1
AG-435-F03_a5_gnd001_p9_s2	AG-435-F03	AG-435-F03_a5_gnd001	0.009033	0.022159269	99.096703	0	9	2
AG-435-F03_a5_gnd002	AG-435-F03	AG-435-F03_a5_gnd002	0.018081872	0.043497341	98.191813	1		
AG-435-F03_a5_gnd002_p10_s5	AG-435-F03	AG-435-F03_a5_gnd002	0.018082	0.043497341	98.191813	0	10	5
AG-435-F03_a5_gnd002_p11_s2	AG-435-F03	AG-435-F03_a5_gnd002	0.018082	0.043497341	98.191813	0	11	2
AG-435-F03_a5_gnd002_p13_s1	AG-435-F03	AG-435-F03_a5_gnd002	0.018082	0.043497341	98.191813	0	13	1
AG-435-F03_a5_gnd002_p19_s3	AG-435-F03	AG-435-F03_a5_gnd002	0.018082	0.043497341	98.191813	0	19	3
AG-435-F03_a5_gnd002_p9_s4	AG-435-F03	AG-435-F03_a5_gnd002	0.018082	0.043497341	98.191813	0	9	4
AG-435-F03_a5_gnd003	AG-435-F03	AG-435-F03_a5_gnd003	0.027124539	0.064718099	97.287546	1		
AG-435-F03_a5_gnd003_p10_s5	AG-435-F03	AG-435-F03_a5_gnd003	0.027125	0.064718099	97.287546	0	10	5
AG-435-F03_a5_gnd003_p12_s1	AG-435-F03	AG-435-F03_a5_gnd003	0.027125	0.064718099	97.287546	0	12	1
AG-435-F03_a5_gnd003_p19_s3	AG-435-F03	AG-435-F03_a5_gnd003	0.027125	0.064718099	97.287546	0	19	3
AG-435-F03_a5_gnd003_p19_s4	AG-435-F03	AG-435-F03_a5_gnd003	0.027125	0.064718099	97.287546	0	19	4
AG-435-F03_a5_gnd003_p4_s2	AG-435-F03	AG-435-F03_a5_gnd003	0.027125	0.064718099	97.287546	0	4	2
AG-435-F03_a5_gnd004	AG-435-F03	AG-435-F03_a5_gnd004	0.036192136	0.085337082	96.380786	1		
AG-435-F03_a5_gnd004_p10_s3	AG-435-F03	AG-435-F03_a5_gnd004	0.036192	0.085337082	96.380786	0	10	3
AG-435-F03_a5_gnd004_p13_s4	AG-435-F03	AG-435-F03_a5_gnd004	0.036192	0.085337082	96.380786	0	13	4
AG-435-F03_a5_gnd004_p17_s5	AG-435-F03	AG-435-F03_a5_gnd004	0.036192	0.085337082	96.380786	0	17	5
AG-435-F03_a5_gnd004_p18_s1	AG-435-F03	AG-435-F03_a5_gnd004	0.036192	0.085337082	96.380786	0	18	1
AG-435-F03_a5_gnd004_p20_s2	AG-435-F03	AG-435-F03_a5_gnd004	0.036192	0.085337082	96.380786	0	20	2
AG-435-F03_a5_gnd005	AG-435-F03	AG-435-F03_a5_gnd005	0.045245883	0.106032101	95.475412	1		
AG-435-F03_a5_gnd005_p19_s1	AG-435-F03	AG-435-F03_a5_gnd005	0.045246	0.106032101	95.475412	0	19	1
AG-435-F03_a5_gnd005_p19_s5	AG-435-F03	AG-435-F03_a5_gnd005	0.045246	0.106032101	95.475412	0	19	5
AG-435-F03_a5_gnd005_p20_s2	AG-435-F03	AG-435-F03_a5_gnd005	0.045246	0.106032101	95.475412	0	20	2
AG-435-F03_a5_gnd005_p5_s4	AG-435-F03	AG-435-F03_a5_gnd005	0.045246	0.106032101	95.475412	0	5	4
AG-435-F03_a5_gnd005_p9_s3	AG-435-F03	AG-435-F03_a5_gnd005	0.045246	0.106032101	95.475412	0	9	3
AG-435-F03_a5_gnd006	AG-435-F03	AG-435-F03_a5_gnd006	0.054310017	0.125962407	94.568998	1		
AG-435-F03_a5_gnd006_p10_s3	AG-435-F03	AG-435-F03_a5_gnd006	0.054310	0.125962407	94.568998	0	10	3
AG-435-F03_a5_gnd006_p10_s5	AG-435-F03	AG-435-F03_a5_gnd006	0.054310	0.125962407	94.568998	0	10	5
AG-435-F03_a5_gnd006_p16_s2	AG-435-F03	AG-435-F03_a5_gnd006	0.054310	0.125962407	94.568998	0	16	2
AG-435-F03_a5_gnd006_p3_s4	AG-435-F03	AG-435-F03_a5_gnd006	0.054310	0.125962407	94.568998	0	3	4
AG-435-F03_a5_gnd006_p6_s1	AG-435-F03	AG-435-F03_a5_gnd006	0.054310	0.125962407	94.568998	0	6	1
AG-435-F03_a5_gnd007	AG-435-F03	AG-435-F03_a5_gnd007	0.063457944	0.145983958	93.654206	1		
AG-435-F03_a5_gnd007_p11_s1	AG-435-F03	AG-435-F03_a5_gnd007	0.063458	0.145983958	93.654206	0	11	1
AG-435-F03_a5_gnd007_p17_s5	AG-435-F03	AG-435-F03_a5_gnd007	0.063458	0.145983958	93.654206	0	17	5
AG-435-F03_a5_gnd007_p18_s3	AG-435-F03	AG-435-F03_a5_gnd007	0.063458	0.145983958	93.654206	0	18	3
AG-435-F03_a5_gnd007_p19_s4	AG-435-F03	AG-435-F03_a5_gnd007	0.063458	0.145983958	93.654206	0	19	4
AG-435-F03_a5_gnd007_p6_s2	AG-435-F03	AG-435-F03_a5_gnd007	0.063458	0.145983958	93.654206	0	6	2
AG-435-F03_a5_gnd008	AG-435-F03	AG-435-F03_a5_gnd008	0.072578171	0.165240797	92.742183	1		
AG-435-F03_a5_gnd008_p14_s4	AG-435-F03	AG-435-F03_a5_gnd008	0.072578	0.165240797	92.742183	0	14	4
AG-435-F03_a5_gnd008_p15_s5	AG-435-F03	AG-435-F03_a5_gnd008	0.072578	0.165240797	92.742183	0	15	5
AG-435-F03_a5_gnd008_p16_s3	AG-435-F03	AG-435-F03_a5_gnd008	0.072578	0.165240797	92.742183	0	16	3
AG-435-F03_a5_gnd008_p4_s1	AG-435-F03	AG-435-F03_a5_gnd008	0.072578	0.165240797	92.742183	0	4	1
AG-435-F03_a5_gnd008_p9_s2	AG-435-F03	AG-435-F03_a5_gnd008	0.072578	0.165240797	92.742183	0	9	2
AG-435-F03_a5_gnd009	AG-435-F03	AG-435-F03_a5_gnd009	0.081455331	0.184186972	91.854467	1		
AG-435-F03_a5_gnd009_p11_s3	AG-435-F03	AG-435-F03_a5_gnd009	0.081455	0.184186972	91.854467	0	11	3
AG-435-F03_a5_gnd009_p16_s1	AG-435-F03	AG-435-F03_a5_gnd009	0.081455	0.184186972	91.854467	0	16	1
AG-435-F03_a5_gnd009_p7_s2	AG-435-F03	AG-435-F03_a5_gnd009	0.081455	0.184186972	91.854467	0	7	2
AG-435-F03_a5_gnd009_p8_s4	AG-435-F03	AG-435-F03_a5_gnd009	0.081455	0.184186972	91.854467	0	8	4
AG-435-F03_a5_gnd009_p8_s5	AG-435-F03	AG-435-F03_a5_gnd009	0.081455	0.184186972	91.854467	0	8	5
AG-435-F03_a5_gnd010	AG-435-F03	AG-435-F03_a5_gnd010	0.090611568	0.202646512	90.938843	1		
AG-435-F03_a5_gnd010_p16_s1	AG-435-F03	AG-435-F03_a5_gnd010	0.090612	0.202646512	90.938843	0	16	1
AG-435-F03_a5_gnd010_p16_s4	AG-435-F03	AG-435-F03_a5_gnd010	0.090612	0.202646512	90.938843	0	16	4
AG-435-F03_a5_gnd010_p20_s2	AG-435-F03	AG-435-F03_a5_gnd010	0.090612	0.202646512	90.938843	0	20	2
AG-435-F03_a5_gnd010_p2_s3	AG-435-F03	AG-435-F03_a5_gnd010	0.090612	0.202646512	90.938843	0	2	3
AG-435-F03_a5_gnd010_p7_s5	AG-435-F03	AG-435-F03_a5_gnd010	0.090612	0.202646512	90.938843	0	7	5
AG-435-F03_a5_gnd011	AG-435-F03	AG-435-F03_a5_gnd011	0.099627920	0.221271160	90.037208	1		
AG-435-F03_a5_gnd011_p10_s1	AG-435-F03	AG-435-F03_a5_gnd011	0.099628	0.221271160	90.037208	0	10	1
AG-435-F03_a5_gnd011_p11_s5	AG-435-F03	AG-435-F03_a5_gnd011	0.099628	0.221271160	90.037208	0	11	5
AG-435-F03_a5_gnd011_p14_s3	AG-435-F03	AG-435-F03_a5_gnd011	0.099628	0.221271160	90.037208	0	14	3
AG-435-F03_a5_gnd011_p19_s4	AG-435-F03	AG-435-F03_a5_gnd011	0.099628	0.221271160	90.037208	0	19	4
AG-435-F03_a5_gnd011_p4_s2	AG-435-F03	AG-435-F03_a5_gnd011	0.099628	0.221271160	90.037208	0	4	2
AG-435-F03_a5_gnd012	AG-435-F03	AG-435-F03_a5_gnd012	0.108708674	0.239126751	89.129133	1		
AG-435-F03_a5_gnd012_p10_s5	AG-435-F03	AG-435-F03_a5_gnd012	0.108709	0.239126751	89.129133	0	10	5
AG-435-F03_a5_gnd012_p13_s4	AG-435-F03	AG-435-F03_a5_gnd012	0.108709	0.239126751	89.129133	0	13	4
AG-435-F03_a5_gnd012_p16_s3	AG-435-F03	AG-435-F03_a5_gnd012	0.108709	0.239126751	89.129133	0	16	3
AG-435-F03_a5_gnd012_p4_s1	AG-435-F03	AG-435-F03_a5_gnd012	0.108709	0.239126751	89.129133	0	4	1
AG-435-F03_a5_gnd012_p8_s2	AG-435-F03	AG-435-F03_a5_gnd012	0.108709	0.239126751	89.129133	0	8	2
AG-435-F03_a5_gnd013	AG-435-F03	AG-435-F03_a5_gnd013	0.117961861	0.257303869	88.203814	1		
AG-435-F03_a5_gnd013_p13_s5	AG-435-F03	AG-435-F03_a5_gnd013	0.117962	0.257303869	88.203814	0	13	5
AG-435-F03_a5_gnd013_p14_s2	AG-435-F03	AG-435-F03_a5_gnd013	0.117962	0.257303869	88.203814	0	14	2
AG-435-F03_a5_gnd013_p18_s1	AG-435-F03	AG-435-F03_a5_gnd013	0.117962	0.257303869	88.203814	0	18	1
AG-435-F03_a5_gnd013_p20_s3	AG-435-F03	AG-435-F03_a5_gnd013	0.117962	0.257303869	88.203814	0	20	3
AG-435-F03_a5_gnd013_p20_s4	AG-435-F03	AG-435-F03_a5_gnd013	0.117962	0.257303869	88.203814	0	20	4
AG-435-F03_a5_gnd014	AG-435-F03	AG-435-F03_a5_gnd014	0.126921428	0.273740832	87.307857	1		
AG-435-F03_a5_gnd014_p10_s4	AG-435-F03	AG-435-F03_a5_gnd014	0.126921	0.273740832	87.307857	0	10	4
AG-435-F03_a5_gnd014_p14_s2	AG-435-F03	AG-435-F03_a5_gnd014	0.126921	0.273740832	87.307857	0	14	2
AG-435-F03_a5_gnd014_p16_s3	AG-435-F03	AG-435-F03_a5_gnd014	0.126921	0.273740832	87.307857	0	16	3
AG-435-F03_a5_gnd014_p19_s1	AG-435-F03	AG-435-F03_a5_gnd014	0.126921	0.273740832	87.307857	0	19	1
AG-435-F03_a5_gnd014_p19_s5	AG-435-F03	AG-435-F03_a5_gnd014	0.126921	0.273740832	87.307857	0	19	5
AG-435-F03_a5_gnd015	AG-435-F03	AG-435-F03_a5_gnd015	0.136061738	0.291516042	86.393826	1		
AG-435-F03_a5_gnd015_p0_s3	AG-435-F03	AG-435-F03_a5_gnd015	0.136062	0.291516042	86.393826	0	0	3
AG-435-F03_a5_gnd015_p15_s4	AG-435-F03	AG-435-F03_a5_gnd015	0.136062	0.291516042	86.393826	0	15	4
AG-435-F03_a5_gnd015_p16_s2	AG-435-F03	AG-435-F03_a5_gnd015	0.136062	0.291516042	86.393826	0	16	2
AG-435-F03_a5_gnd015_p17_s1	AG-435-F03	AG-435-F03_a5_gnd015	0.136062	0.291516042	86.393826	0	17	1
AG-435-F03_a5_gnd015_p18_s5	AG-435-F03	AG-435-F03_a5_gnd015	0.136062	0.291516042	86.393826	0	18	5
AG-435-F03_a5_gnd016	AG-435-F03	AG-435-F03_a5_gnd016	0.144965212	0.308291911	85.503479	1		
AG-435-F03_a5_gnd016_p10_s3	AG-435-F03	AG-435-F03_a5_gnd016	0.144965	0.308291911	85.503479	0	10	3
AG-435-F03_a5_gnd016_p10_s4	AG-435-F03	AG-435-F03_a5_gnd016	0.144965	0.308291911	85.503479	0	10	4
AG-435-F03_a5_gnd016_p13_s2	AG-435-F03	AG-435-F03_a5_gnd016	0.144965	0.308291911	85.503479	0	13	2
AG-435-F03_a5_gnd016_p15_s1	AG-435-F03	AG-435-F03_a5_gnd016	0.144965	0.308291911	85.503479	0	15	1
AG-435-F03_a5_gnd016_p17_s5	AG-435-F03	AG-435-F03_a5_gnd016	0.144965	0.308291911	85.503479	0	17	5
AG-435-F03_a5_gnd017	AG-435-F03	AG-435-F03_a5_gnd017	0.154175464	0.323951128	84.582454	1		
AG-435-F03_a5_gnd017_p10_s5	AG-435-F03	AG-435-F03_a5_gnd017	0.154175	0.323951128	84.582454	0	10	5
AG-435-F03_a5_gnd017_p11_s4	AG-435-F03	AG-435-F03_a5_gnd017	0.154175	0.323951128	84.582454	0	11	4
AG-435-F03_a5_gnd017_p13_s2	AG-435-F03	AG-435-F03_a5_gnd017	0.154175	0.323951128	84.582454	0	13	2
AG-435-F03_a5_gnd017_p16_s3	AG-435-F03	AG-435-F03_a5_gnd017	0.154175	0.323951128	84.582454	0	16	3
AG-435-F03_a5_gnd017_p20_s1	AG-435-F03	AG-435-F03_a5_gnd017	0.154175	0.323951128	84.582454	0	20	1
AG-435-F03_a5_gnd018	AG-435-F03	AG-435-F03_a5_gnd018	0.163334471	0.340648789	83.666553	1		
AG-435-F03_a5_gnd018_p10_s2	AG-435-F03	AG-435-F03_a5_gnd018	0.163334	0.340648789	83.666553	0	10	2
AG-435-F03_a5_gnd018_p10_s4	AG-435-F03	AG-435-F03_a5_gnd018	0.163334	0.340648789	83.666553	0	10	4
AG-435-F03_a5_gnd018_p19_s5	AG-435-F03	AG-435-F03_a5_gnd018	0.163334	0.340648789	83.666553	0	19	5
AG-435-F03_a5_gnd018_p4_s3	AG-435-F03	AG-435-F03_a5_gnd018	0.163334	0.340648789	83.666553	0	4	3
AG-435-F03_a5_gnd018_p9_s1	AG-435-F03	AG-435-F03_a5_gnd018	0.163334	0.340648789	83.666553	0	9	1
AG-435-F03_a5_gnd019	AG-435-F03	AG-435-F03_a5_gnd019	0.172463008	0.356314523	82.753699	1		
AG-435-F03_a5_gnd019_p13_s2	AG-435-F03	AG-435-F03_a5_gnd019	0.172463	0.356314523	82.753699	0	13	2
AG-435-F03_a5_gnd019_p14_s3	AG-435-F03	AG-435-F03_a5_gnd019	0.172463	0.356314523	82.753699	0	14	3
AG-435-F03_a5_gnd019_p5_s5	AG-435-F03	AG-435-F03_a5_gnd019	0.172463	0.356314523	82.753699	0	5	5
AG-435-F03_a5_gnd019_p7_s4	AG-435-F03	AG-435-F03_a5_gnd019	0.172463	0.356314523	82.753699	0	7	4
AG-435-F03_a5_gnd019_p8_s1	AG-435-F03	AG-435-F03_a5_gnd019	0.172463	0.356314523	82.753699	0	8	1
AG-435-F03_a5_gnd020	AG-435-F03	AG-435-F03_a5_gnd020	0.181478668	0.371502312	81.852133	1		
AG-435-F03_a5_gnd020_p18_s2	AG-435-F03	AG-435-F03_a5_gnd020	0.181479	0.371502312	81.852133	0	18	2
AG-435-F03_a5_gnd020_p18_s5	AG-435-F03	AG-435-F03_a5_gnd020	0.181479	0.371502312	81.852133	0	18	5
AG-435-F03_a5_gnd020_p19_s1	AG-435-F03	AG-435-F03_a5_gnd020	0.181479	0.371502312	81.852133	0	19	1
AG-435-F03_a5_gnd020_p20_s3	AG-435-F03	AG-435-F03_a5_gnd020	0.181479	0.371502312	81.852133	0	20	3
AG-435-F03_a5_gnd020_p20_s4	AG-435-F03	AG-435-F03_a5_gnd020	0.181479	0.371502312	81.852133	0	20	4
AG-891-G05_a22_gnd00000	AG-891-G05	AG-891-G05_a22_gnd00000	0.000000000	0.000530108	100.000000	1		
AG-891-G05_a22_gnd00005	AG-891-G05	AG-891-G05_a22_gnd00005	0.000454899	0.001613042	99.954510	1		
AG-891-G05_a22_gnd00010	AG-891-G05	AG-891-G05_a22_gnd00010	0.000897721	0.002751511	99.910228	1		
AG-891-G05_a22_gnd00020	AG-891-G05	AG-891-G05_a22_gnd00020	0.001820401	0.005020876	99.817960	1		
AG-891-G05_a22_gnd00030	AG-891-G05	AG-891-G05_a22_gnd00030	0.002704435	0.007126161	99.729557	1		
AG-891-G05_a22_gnd00040	AG-891-G05	AG-891-G05_a22_gnd00040	0.003631141	0.009405623	99.636886	1		
AG-891-G05_a22_gnd00050	AG-891-G05	AG-891-G05_a22_gnd00050	0.004482164	0.011427605	99.551784	1		
AG-891-G05_a22_gnd00060	AG-891-G05	AG-891-G05_a22_gnd00060	0.005419336	0.013795419	99.458066	1		
AG-891-G05_a22_gnd00070	AG-891-G05	AG-891-G05_a22_gnd00070	0.006344432	0.016009249	99.365557	1		
AG-891-G05_a22_gnd00080	AG-891-G05	AG-891-G05_a22_gnd00080	0.007239737	0.018165020	99.276026	1		
AG-891-G05_a22_gnd00090	AG-891-G05	AG-891-G05_a22_gnd00090	0.008157587	0.020366229	99.184241	1		
AG-891-G05_a22_gnd001	AG-891-G05	AG-891-G05_a22_gnd001	0.009037595	0.022655789	99.096241	1		
AG-891-G05_a22_gnd002	AG-891-G05	AG-891-G05_a22_gnd002	0.018127523	0.044311946	98.187248	1		
AG-891-G05_a22_gnd003	AG-891-G05	AG-891-G05_a22_gnd003	0.027095071	0.065314303	97.290493	1		
AG-891-G05_a22_gnd004	AG-891-G05	AG-891-G05_a22_gnd004	0.036177754	0.086710455	96.382225	1		
AG-891-G05_a22_gnd005	AG-891-G05	AG-891-G05_a22_gnd005	0.045167846	0.107119597	95.483215	1		
AG-891-G05_a22_gnd006	AG-891-G05	AG-891-G05_a22_gnd006	0.054325405	0.127975544	94.567460	1		
AG-891-G05_a22_gnd007	AG-891-G05	AG-891-G05_a22_gnd007	0.063317107	0.147910114	93.668289	1		
AG-891-G05_a22_gnd008	AG-891-G05	AG-891-G05_a22_gnd008	0.072351482	0.167460987	92.764852	1		
AG-891-G05_a22_gnd009	AG-891-G05	AG-891-G05_a22_gnd009	0.081434164	0.187198659	91.856584	1		
AG-891-G05_a22_gnd010	AG-891-G05	AG-891-G05_a22_gnd010	0.090488666	0.206143694	90.951133	1		
AG-891-G05_a22_gnd011	AG-891-G05	AG-891-G05_a22_gnd011	0.099512574	0.224530855	90.048743	1		
AG-891-G05_a22_gnd012	AG-891-G05	AG-891-G05_a22_gnd012	0.108670938	0.243183069	89.132906	1		
AG-891-G05_a22_gnd013	AG-891-G05	AG-891-G05_a22_gnd013	0.117729466	0.261630813	88.227053	1		
AG-891-G05_a22_gnd014	AG-891-G05	AG-891-G05_a22_gnd014	0.126701040	0.278750764	87.329896	1		
AG-891-G05_a22_gnd015	AG-891-G05	AG-891-G05_a22_gnd015	0.135751517	0.296991513	86.424848	1		
AG-891-G05_a22_gnd016	AG-891-G05	AG-891-G05_a22_gnd016	0.144908271	0.313747962	85.509173	1		
AG-891-G05_a22_gnd017	AG-891-G05	AG-891-G05_a22_gnd017	0.153958748	0.331319766	84.604125	1		
AG-891-G05_a22_gnd018	AG-891-G05	AG-891-G05_a22_gnd018	0.162952866	0.347243188	83.704713	1		
AG-891-G05_a22_gnd019	AG-891-G05	AG-891-G05_a22_gnd019	0.172112841	0.363350886	82.788716	1		
AG-891-G05_a22_gnd020	AG-891-G05	AG-891-G05_a22_gnd020	0.181234974	0.380125004	81.876503	1		
AG-891-G05_a5_gnd00000	AG-891-G05	AG-891-G05_a5_gnd00000	0.000000000	0.000530108	100.000000	1		
AG-891-G05_a5_gnd00000_p10_s5	AG-891-G05	AG-891-G05_a5_gnd00000	0.000000	0.000530108	100.000000	0	10	5
AG-891-G05_a5_gnd00000_p13_s3	AG-891-G05	AG-891-G05_a5_gnd00000	0.000000	0.000530108	100.000000	0	13	3
AG-891-G05_a5_gnd00000_p15_s4	AG-891-G05	AG-891-G05_a5_gnd00000	0.000000	0.000530108	100.000000	0	15	4
AG-891-G05_a5_gnd00000_p16_s2	AG-891-G05	AG-891-G05_a5_gnd00000	0.000000	0.000530108	100.000000	0	16	2
AG-891-G05_a5_gnd00000_p19_s1	AG-891-G05	AG-891-G05_a5_gnd00000	0.000000	0.000530108	100.000000	0	19	1
AG-891-G05_a5_gnd00005	AG-891-G05	AG-891-G05_a5_gnd00005	0.000454899	0.001653431	99.954510	1		
AG-891-G05_a5_gnd00005_p12_s1	AG-891-G05	AG-891-G05_a5_gnd00005	0.000455	0.001653431	99.954510	0	12	1
AG-891-G05_a5_gnd00005_p12_s4	AG-891-G05	AG-891-G05_a5_gnd00005	0.000455	0.001653431	99.954510	0	12	4
AG-891-G05_a5_gnd00005_p13_s2	AG-891-G05	AG-891-G05_a5_gnd00005	0.000455	0.001653431	99.954510	0	13	2
AG-891-G05_a5_gnd00005_p20_s5	AG-891-G05	AG-891-G05_a5_gnd00005	0.000455	0.001653431	99.954510	0	20	5
AG-891-G05_a5_gnd00005_p7_s3	AG-891-G05	AG-891-G05_a5_gnd00005	0.000455	0.001653431	99.954510	0	7	3
AG-891-G05_a5_gnd00010	AG-891-G05	AG-891-G05_a5_gnd00010	0.000894500	0.002746462	99.910550	1		
AG-891-G05_a5_gnd00010_p12_s3	AG-891-G05	AG-891-G05_a5_gnd00010	0.000895	0.002746462	99.910550	0	12	3
AG-891-G05_a5_gnd00010_p13_s1	AG-891-G05	AG-891-G05_a5_gnd00010	0.000895	0.002746462	99.910550	0	13	1
AG-891-G05_a5_gnd00010_p13_s4	AG-891-G05	AG-891-G05_a5_gnd00010	0.000895	0.002746462	99.910550	0	13	4
AG-891-G05_a5_gnd00010_p14_s2	AG-891-G05	AG-891-G05_a5_gnd00010	0.000895	0.002746462	99.910550	0	14	2
AG-891-G05_a5_gnd00010_p16_s5	AG-891-G05	AG-891-G05_a5_gnd00010	0.000895	0.002746462	99.910550	0	16	5
AG-891-G05_a5_gnd00020	AG-891-G05	AG-891-G05_a5_gnd00020	0.001805909	0.004977963	99.819409	1		
AG-891-G05_a5_gnd00020_p10_s5	AG-891-G05	AG-891-G05_a5_gnd00020	0.001806	0.004977963	99.819409	0	10	5
AG-891-G05_a5_gnd00020_p11_s2	AG-891-G05	AG-891-G05_a5_gnd00020	0.001806	0.004977963	99.819409	0	11	2
AG-891-G05_a5_gnd00020_p15_s1	AG-891-G05	AG-891-G05_a5_gnd00020	0.001806	0.004977963	99.819409	0	15	1
AG-891-G05_a5_gnd00020_p18_s4	AG-891-G05	AG-891-G05_a5_gnd00020	0.001806	0.004977963	99.819409	0	18	4
AG-891-G05_a5_gnd00020_p5_s3	AG-891-G05	AG-891-G05_a5_gnd00020	0.001806	0.004977963	99.819409	0	5	3
AG-891-G05_a5_gnd00030	AG-891-G05	AG-891-G05_a5_gnd00030	0.002714902	0.007164025	99.728510	1		
AG-891-G05_a5_gnd00030_p11_s4	AG-891-G05	AG-891-G05_a5_gnd00030	0.002715	0.007164025	99.728510	0	11	4
AG-891-G05_a5_gnd00030_p15_s2	AG-891-G05	AG-891-G05_a5_gnd00030	0.002715	0.007164025	99.728510	0	15	2
AG-891-G05_a5_gnd00030_p17_s5	AG-891-G05	AG-891-G05_a5_gnd00030	0.002715	0.007164025	99.728510	0	17	5
AG-891-G05_a5_gnd00030_p18_s3	AG-891-G05	AG-891-G05_a5_gnd00030	0.002715	0.007164025	99.728510	0	18	3
AG-891-G05_a5_gnd00030_p20_s1	AG-891-G05	AG-891-G05_a5_gnd00030	0.002715	0.007164025	99.728510	0	20	1
AG-891-G05_a5_gnd00040	AG-891-G05	AG-891-G05_a5_gnd00040	0.003618258	0.009390477	99.638174	1		
AG-891-G05_a5_gnd00040_p15_s5	AG-891-G05	AG-891-G05_a5_gnd00040	0.003618	0.009390477	99.638174	0	15	5
AG-891-G05_a5_gnd00040_p17_s2	AG-891-G05	AG-891-G05_a5_gnd00040	0.003618	0.009390477	99.638174	0	17	2
AG-891-G05_a5_gnd00040_p18_s1	AG-891-G05	AG-891-G05_a5_gnd00040	0.003618	0.009390477	99.638174	0	18	1
AG-891-G05_a5_gnd00040_p19_s3	AG-891-G05	AG-891-G05_a5_gnd00040	0.003618	0.009390477	99.638174	0	19	3
AG-891-G05_a5_gnd00040_p9_s4	AG-891-G05	AG-891-G05_a5_gnd00040	0.003618	0.009390477	99.638174	0	9	4
AG-891-G05_a5_gnd00050	AG-891-G05	AG-891-G05_a5_gnd00050	0.004506318	0.011483140	99.549368	1		
AG-891-G05_a5_gnd00050_p0_s3	AG-891-G05	AG-891-G05_a5_gnd00050	0.004506	0.011483140	99.549368	0	0	3
AG-891-G05_a5_gnd00050_p2_s5	AG-891-G05	AG-891-G05_a5_gnd00050	0.004506	0.011483140	99.549368	0	2	5
AG-891-G05_a5_gnd00050_p4_s2	AG-891-G05	AG-891-G05_a5_gnd00050	0.004506	0.011483140	99.549368	0	4	2
AG-891-G05_a5_gnd00050_p7_s1	AG-891-G05	AG-891-G05_a5_gnd00050	0.004506	0.011483140	99.549368	0	7	1
AG-891-G05_a5_gnd00050_p7_s4	AG-891-G05	AG-891-G05_a5_gnd00050	0.004506	0.011483140	99.549368	0	7	4
AG-891-G05_a5_gnd00060	AG-891-G05	AG-891-G05_a5_gnd00060	0.005425777	0.013671727	99.457422	1		
AG-891-G05_a5_gnd00060_p14_s2	AG-891-G05	AG-891-G05_a5_gnd00060	0.005426	0.013671727	99.457422	0	14	2
AG-891-G05_a5_gnd00060_p16_s4	AG-891-G05	AG-891-G05_a5_gnd00060	0.005426	0.013671727	99.457422	0	16	4
AG-891-G05_a5_gnd00060_p18_s3	AG-891-G05	AG-891-G05_a5_gnd00060	0.005426	0.013671727	99.457422	0	18	3
AG-891-G05_a5_gnd00060_p18_s5	AG-891-G05	AG-891-G05_a5_gnd00060	0.005426	0.013671727	99.457422	0	18	5
AG-891-G05_a5_gnd00060_p7_s1	AG-891-G05	AG-891-G05_a5_gnd00060	0.005426	0.013671727	99.457422	0	7	1
AG-891-G05_a5_gnd00070	AG-891-G05	AG-891-G05_a5_gnd00070	0.006333160	0.016047114	99.366684	1		
AG-891-G05_a5_gnd00070_p12_s1	AG-891-G05	AG-891-G05_a5_gnd00070	0.006333	0.016047114	99.366684	0	12	1
AG-891-G05_a5_gnd00070_p13_s4	AG-891-G05	AG-891-G05_a5_gnd00070	0.006333	0.016047114	99.366684	0	13	4
AG-891-G05_a5_gnd00070_p13_s5	AG-891-G05	AG-891-G05_a5_gnd00070	0.006333	0.016047114	99.366684	0	13	5
AG-891-G05_a5_gnd00070_p14_s3	AG-891-G05	AG-891-G05_a5_gnd00070	0.006333	0.016047114	99.366684	0	14	3
AG-891-G05_a5_gnd00070_p20_s2	AG-891-G05	AG-891-G05_a5_gnd00070	0.006333	0.016047114	99.366684	0	20	2
AG-891-G05_a5_gnd00080	AG-891-G05	AG-891-G05_a5_gnd00080	0.007247789	0.017902490	99.275221	1		
AG-891-G05_a5_gnd00080_p0_s3	AG-891-G05	AG-891-G05_a5_gnd00080	0.007248	0.017902490	99.275221	0	0	3
AG-891-G05_a5_gnd00080_p13_s1	AG-891-G05	AG-891-G05_a5_gnd00080	0.007248	0.017902490	99.275221	0	13	1
AG-891-G05_a5_gnd00080_p18_s4	AG-891-G05	AG-891-G05_a5_gnd00080	0.007248	0.017902490	99.275221	0	18	4
AG-891-G05_a5_gnd00080_p19_s5	AG-891-G05	AG-891-G05_a5_gnd00080	0.007248	0.017902490	99.275221	0	19	5
AG-891-G05_a5_gnd00080_p6_s2	AG-891-G05	AG-891-G05_a5_gnd00080	0.007248	0.017902490	99.275221	0	6	2
AG-891-G05_a5_gnd00090	AG-891-G05	AG-891-G05_a5_gnd00090	0.008136653	0.020262731	99.186335	1		
